6521.54186 -0.0031744
6521.71872 -0.0035208
6521.89557 -0.0020221
6522.07243 -7.2576E-4
6522.24928 3.7073E-4
6522.42613 5.5508E-4
6522.60297 4.546E-4
6522.77982 9.6956E-4
6522.95666 0.0013194
6523.1335 0.0010291
6523.31034 3.0385E-5
6523.48717 1.9859E-4
6523.664 -3.0072E-4
6523.84084 -0.0018541
6524.01766 -0.0028834
6524.19449 -0.0033745
6524.37132 -0.0040528
6524.54814 -0.0032721
6524.72496 -0.0021323
6524.90178 -0.0013506
6525.07859 1.3707E-4
6525.25541 0.0018517
6525.43222 0.0037888
6525.60903 0.0049844
6525.78583 0.0059703
6525.96264 0.0065839
6526.13944 0.0067804
6526.31624 0.0050608
6526.49304 0.0025393
6526.66984 -6.7495E-6
6526.84663 -0.0012367
6527.02342 -0.0021306
6527.20021 -0.0025751
6527.377 -0.0021555
6527.55379 -0.0022959
6527.73057 -0.0017721
6527.90735 -7.2157E-4
6528.08413 -1.4826E-4
6528.26091 5.2386E-4
6528.43768 0.0029011
6528.61446 0.0054857
6528.79123 0.0054811
6528.96799 0.0046407
6529.14476 0.0035229
6529.32153 0.0018539
6529.49829 3.5124E-4
6529.67505 -4.1206E-4
6529.8518 -0.0028765
6530.02856 -0.0043694
6530.20531 -0.0053855
6530.38207 -0.0042793
6530.55881 -0.0035054
6530.73556 -0.0040664
6530.91231 -0.0032161
6531.08905 -0.0020144
6531.26579 -9.7736E-4
6531.44253 -2.2329E-4
6531.61927 6.9209E-4
6531.796 0.0014422
6531.97273 0.0035133
6532.14946 0.0046881
6532.32619 0.0047722
6532.50292 0.0042169
6532.67964 0.0038289
6532.85636 0.0036505
6533.03308 0.0039141
6533.2098 0.0032069
6533.38652 0.0028975
6533.56323 0.0023201
6533.73994 0.0012275
6533.91665 0.0016522
6534.09336 0.0017191
6534.27006 0.0015077
6534.44676 0.0018912
6534.62347 0.0013818
6534.80016 3.7644E-5
6534.97686 -0.0015101
6535.15355 -0.0019104
6535.33025 -0.0018872
6535.50694 -0.0019501
6535.68363 -0.0024379
6535.86031 -0.0010575
6536.037 4.7442E-4
6536.21368 0.0011952
6536.39036 0.0027771
6536.56704 0.0054343
6536.74371 0.0056387
6536.92038 0.0063155
6537.09706 0.008138
6537.27373 0.0094919
6537.45039 0.0098535
6537.62706 0.010063
6537.80372 0.010355
6537.98038 0.010317
6538.15704 0.010816
6538.3337 0.01135
6538.51035 0.011568
6538.68701 0.012558
6538.86366 0.015335
6539.04031 0.018794
6539.21695 0.021925
6539.3936 0.024459
6539.57024 0.028317
6539.74688 0.034426
6539.92352 0.040955
6540.10016 0.047196
6540.27679 0.051551
6540.45342 0.055177
6540.63005 0.059486
6540.80668 0.065487
6540.98331 0.070069
6541.15993 0.074934
6541.33655 0.080334
6541.51317 0.085036
6541.68979 0.089812
6541.86641 0.094178
6542.04302 0.09605
6542.21963 0.098036
6542.39624 0.10132
6542.57285 0.10502
6542.74946 0.10866
6542.92606 0.11075
6543.10266 0.11191
6543.27926 0.11243
6543.45586 0.11173
6543.63245 0.11033
6543.80905 0.10875
